latitude,longitude,brightness,scan,track,eruption_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,label
19.4102,-155.2792,321.8,1.4,1.2,2011-05-26,854,Terra,MODIS,100,6.2,286.1,34.4,N,2,2011,1
19.3998,-155.2779,307.9,1.4,1.2,2011-05-26,854,Terra,MODIS,73,6.2,285.8,16.7,N,2,2011,1
19.4078,-155.2769,368.4,1.0,1.0,2011-05-26,2105,Terra,MODIS,100,6.2,306.0,105.6,D,2,2011,1
19.4118,-155.2757,316.7,1.4,1.2,2011-05-27,1223,Aqua,MODIS,94,6.2,285.9,29.0,N,2,2011,1
19.4028,-155.2812,368.4,1.0,1.0,2011-05-28,842,Terra,MODIS,100,6.2,290.9,115.6,N,2,2011,1
19.4015,-155.2908,307.4,1.0,1.0,2011-05-28,842,Terra,MODIS,71,6.2,285.6,9.6,N,0,2011,1
19.408,-155.2859,341.2,1.1,1.1,2011-05-28,2053,Terra,MODIS,90,6.2,306.8,42.3,D,2,2011,1
19.4066,-155.2753,349.2,1.1,1.1,2011-05-28,2053,Terra,MODIS,95,6.2,308.1,61.9,D,2,2011,1
19.4042,-155.2787,337.9,1.1,1.1,2011-05-30,830,Terra,MODIS,100,6.2,287.3,50.7,N,2,2011,1
19.4026,-155.2892,314.0,1.1,1.1,2011-05-30,830,Terra,MODIS,88,6.2,286.0,17.6,N,2,2011,1
19.4002,-155.2808,325.7,1.0,1.0,2011-05-30,2348,Aqua,MODIS,71,6.2,293.4,17.9,D,2,2011,1
19.4063,-155.28,365.6,1.1,1.1,2011-06-04,848,Terra,MODIS,100,6.2,289.4,126.6,N,2,2011,1
19.4049,-155.2908,325.9,1.1,1.1,2011-06-04,848,Terra,MODIS,100,6.2,285.9,31.7,N,0,2011,1
19.4018,-155.2849,327.2,1.0,1.0,2011-06-06,836,Terra,MODIS,100,6.2,286.4,28.2,N,2,2011,1
19.4032,-155.2754,319.9,1.0,1.0,2011-06-06,836,Terra,MODIS,99,6.2,284.8,20.3,N,2,2011,1
19.4022,-155.2859,335.0,1.4,1.2,2011-06-06,2047,Terra,MODIS,87,6.2,311.6,32.2,D,2,2011,1
19.4005,-155.2729,332.9,1.4,1.2,2011-06-06,2047,Terra,MODIS,54,6.2,311.8,30.9,D,2,2011,1
19.4009,-155.2825,331.5,1.1,1.1,2011-06-06,2354,Aqua,MODIS,55,6.2,310.7,14.9,D,2,2011,1
19.4048,-155.2777,379.2,1.0,1.0,2011-06-07,1205,Aqua,MODIS,100,6.2,291.7,155.2,N,2,2011,1
19.4062,-155.2872,317.7,1.0,1.0,2011-06-07,1205,Aqua,MODIS,95,6.2,286.4,17.8,N,0,2011,1
19.4077,-155.2767,327.8,1.4,1.2,2011-06-12,1223,Aqua,MODIS,100,6.2,287.1,45.6,N,2,2011,1
19.4042,-155.2868,331.0,1.1,1.1,2011-06-13,2053,Terra,MODIS,84,6.2,306.8,18.3,D,0,2011,1
19.4027,-155.2762,333.9,1.1,1.1,2011-06-13,2053,Terra,MODIS,82,6.2,304.3,25.4,D,2,2011,1
19.4051,-155.2793,337.0,1.0,1.0,2011-06-14,1211,Aqua,MODIS,100,6.2,287.9,41.7,N,2,2011,1
19.4025,-155.2896,302.3,1.1,1.1,2011-06-15,829,Terra,MODIS,48,6.2,286.8,8.0,N,2,2011,1
19.4042,-155.2791,320.2,1.1,1.1,2011-06-15,829,Terra,MODIS,100,6.2,287.6,24.2,N,2,2011,1
19.3987,-155.2896,340.1,1.0,1.0,2011-06-15,2347,Aqua,MODIS,89,6.2,313.1,26.3,D,0,2011,1
19.4,-155.2801,374.9,1.0,1.0,2011-06-15,2347,Aqua,MODIS,100,6.2,314.3,119.6,D,2,2011,1
19.4058,-155.2738,347.1,1.1,1.1,2011-06-16,1158,Aqua,MODIS,100,6.2,281.2,71.1,N,2,2011,1
19.4073,-155.2845,337.1,1.1,1.1,2011-06-16,1158,Aqua,MODIS,100,6.2,279.0,50.0,N,2,2011,1
19.4075,-155.2752,317.0,1.8,1.3,2011-06-16,2123,Terra,MODIS,14,6.2,290.6,29.1,D,2,2011,1
19.4034,-155.2777,352.7,1.1,1.1,2011-06-18,2111,Terra,MODIS,96,6.2,302.2,73.8,D,2,2011,1
19.4051,-155.2883,334.5,1.1,1.1,2011-06-18,2111,Terra,MODIS,86,6.2,301.8,31.8,D,0,2011,1
19.4092,-155.2831,324.9,1.1,1.1,2011-06-20,848,Terra,MODIS,100,6.2,287.4,29.4,N,2,2011,1
19.3983,-155.2925,301.4,1.1,1.1,2011-06-20,848,Terra,MODIS,41,6.2,286.2,7.1,N,0,2011,1
19.3997,-155.2818,336.6,1.1,1.1,2011-06-20,848,Terra,MODIS,100,6.2,288.4,47.8,N,2,2011,1
19.4063,-155.276,346.1,1.0,1.0,2011-06-20,2059,Terra,MODIS,93,6.2,298.2,47.3,D,2,2011,1
19.4076,-155.2855,341.7,1.0,1.0,2011-06-20,2059,Terra,MODIS,91,6.2,304.8,37.0,D,2,2011,1
19.3957,-155.2861,329.3,1.8,1.3,2011-06-21,6,Aqua,MODIS,55,6.2,307.7,38.1,D,2,2011,1
19.4042,-155.2752,325.3,1.1,1.1,2011-06-21,1217,Aqua,MODIS,100,6.2,285.7,31.2,N,2,2011,1
19.4059,-155.2858,312.3,1.1,1.1,2011-06-21,1217,Aqua,MODIS,85,6.2,285.4,16.6,N,0,2011,1
19.4028,-155.2886,305.4,1.0,1.0,2011-06-22,836,Terra,MODIS,64,6.2,287.0,8.6,N,2,2011,1
19.4042,-155.2791,324.7,1.0,1.0,2011-06-22,836,Terra,MODIS,100,6.2,288.0,25.0,N,2,2011,1
19.4033,-155.2895,340.4,1.4,1.2,2011-06-22,2047,Terra,MODIS,90,6.2,308.3,51.6,D,2,2011,1
19.4016,-155.2766,361.9,1.4,1.2,2011-06-22,2047,Terra,MODIS,100,6.2,307.3,130.1,D,2,2011,1
19.4076,-155.2794,331.7,1.1,1.1,2011-06-22,2353,Aqua,MODIS,59,6.2,313.3,20.2,D,2,2011,1
19.3981,-155.2781,353.6,1.1,1.1,2011-06-22,2353,Aqua,MODIS,96,6.2,313.1,64.9,D,2,2011,1
19.3967,-155.2887,346.6,1.1,1.1,2011-06-22,2353,Aqua,MODIS,93,6.2,313.5,44.0,D,0,2011,1
19.4062,-155.2901,330.2,1.1,1.1,2011-06-22,2353,Aqua,MODIS,73,6.2,313.6,14.9,D,0,2011,1
19.4096,-155.2758,375.6,1.0,1.0,2011-06-23,1204,Aqua,MODIS,100,6.2,291.7,141.7,N,2,2011,1
19.4109,-155.2853,338.5,1.0,1.0,2011-06-23,1204,Aqua,MODIS,100,6.2,286.1,44.5,N,2,2011,1
19.4084,-155.2906,303.6,1.4,1.2,2011-06-24,823,Terra,MODIS,56,6.2,286.9,11.2,N,0,2011,1
19.4105,-155.2779,307.8,1.4,1.2,2011-06-24,823,Terra,MODIS,73,6.2,286.9,15.5,N,2,2011,1
19.3992,-155.2784,369.3,1.0,1.0,2011-06-24,2341,Aqua,MODIS,100,6.2,314.1,99.1,D,2,2011,1
19.3978,-155.2879,354.1,1.0,1.0,2011-06-24,2341,Aqua,MODIS,97,6.2,315.2,53.9,D,0,2011,1
19.4063,-155.2791,362.2,1.4,1.2,2011-06-25,1152,Aqua,MODIS,100,6.2,289.5,151.5,N,2,2011,1
19.4046,-155.266,317.1,1.4,1.2,2011-06-25,1152,Aqua,MODIS,93,6.2,286.0,26.7,N,2,2011,1
19.4131,-155.2724,319.6,1.4,1.2,2011-06-25,1152,Aqua,MODIS,99,6.2,286.8,31.5,N,0,2011,1
19.4146,-155.2852,309.5,1.4,1.2,2011-06-25,1152,Aqua,MODIS,78,6.2,285.9,18.2,N,1,2011,1
19.3986,-155.2831,364.1,1.4,1.2,2011-06-26,2329,Aqua,MODIS,100,6.2,312.3,140.2,D,2,2011,1
19.4018,-155.2904,311.0,1.4,1.2,2011-06-27,854,Terra,MODIS,73,6.2,284.9,20.1,N,0,2011,1
19.4034,-155.2772,317.9,1.4,1.2,2011-06-27,854,Terra,MODIS,94,6.2,285.4,29.3,N,2,2011,1
19.4035,-155.2886,337.1,1.1,1.1,2011-06-29,2053,Terra,MODIS,87,6.2,303.9,33.4,D,2,2011,1
19.4021,-155.278,365.0,1.1,1.1,2011-06-29,2053,Terra,MODIS,100,6.2,301.6,108.7,D,2,2011,1
19.408,-155.2725,303.5,1.1,1.1,2011-07-01,830,Terra,MODIS,55,6.2,286.1,8.9,N,2,2011,1
19.4064,-155.2832,352.0,1.1,1.1,2011-07-01,830,Terra,MODIS,100,6.2,289.6,82.9,N,2,2011,1
19.4024,-155.2818,337.7,1.8,1.3,2011-07-01,2041,Terra,MODIS,81,6.2,311.3,64.2,D,2,2011,1
19.4049,-155.2823,355.2,1.0,1.0,2011-07-01,2347,Aqua,MODIS,97,6.2,318.7,55.6,D,2,2011,1
19.4097,-155.2728,346.0,1.1,1.1,2011-07-02,1158,Aqua,MODIS,100,6.2,288.5,67.7,N,2,2011,1
19.4111,-155.2834,340.0,1.1,1.1,2011-07-02,1158,Aqua,MODIS,100,6.2,288.1,54.8,N,2,2011,1
19.4077,-155.2782,311.7,1.8,1.3,2011-07-03,817,Terra,MODIS,76,6.2,286.8,29.3,N,2,2011,1
19.4041,-155.2832,313.5,1.8,1.3,2011-07-03,817,Terra,MODIS,82,6.2,286.8,32.6,N,2,2011,1
19.4145,-155.2815,313.6,1.8,1.3,2011-07-04,1146,Aqua,MODIS,83,6.2,285.3,32.9,N,0,2011,1
19.4029,-155.2832,305.6,1.8,1.3,2011-07-04,1146,Aqua,MODIS,34,6.2,284.6,20.6,N,2,2011,1
19.4076,-155.279,326.1,1.1,1.1,2011-07-06,848,Terra,MODIS,100,6.2,287.3,32.0,N,2,2011,1
19.4062,-155.2898,315.4,1.1,1.1,2011-07-06,848,Terra,MODIS,91,6.2,286.3,19.2,N,0,2011,1
19.41,-155.281,327.0,1.0,1.0,2011-07-06,2059,Terra,MODIS,66,6.2,303.1,13.9,D,2,2011,1
19.4001,-155.2788,338.7,1.0,1.0,2011-07-06,2059,Terra,MODIS,73,6.2,301.5,33.7,D,2,2011,1
19.4063,-155.2775,307.3,1.1,1.1,2011-07-07,1217,Aqua,MODIS,71,6.2,287.0,12.0,N,2,2011,1
19.4038,-155.281,350.5,1.0,1.0,2011-07-08,836,Terra,MODIS,100,6.2,289.5,66.6,N,2,2011,1
19.4024,-155.2905,301.4,1.0,1.0,2011-07-08,836,Terra,MODIS,41,6.2,286.7,6.0,N,0,2011,1
19.4095,-155.2832,326.3,1.4,1.2,2011-07-08,2047,Terra,MODIS,68,6.2,302.3,27.4,D,2,2011,1
19.3966,-155.2878,326.8,1.1,1.1,2011-07-08,2354,Aqua,MODIS,62,6.2,309.5,13.3,D,0,2011,1
19.4061,-155.2892,325.5,1.1,1.1,2011-07-08,2354,Aqua,MODIS,36,6.2,310.7,11.2,D,0,2011,1
19.4077,-155.2808,344.4,1.0,1.0,2011-07-09,1205,Aqua,MODIS,100,6.2,285.5,54.9,N,2,2011,1
19.4063,-155.2713,316.3,1.0,1.0,2011-07-09,1205,Aqua,MODIS,91,6.2,283.4,17.3,N,2,2011,1
19.3994,-155.2856,324.9,1.4,1.2,2011-07-10,824,Terra,MODIS,100,6.2,286.9,39.3,N,2,2011,1
19.4097,-155.2875,317.5,1.4,1.2,2011-07-10,824,Terra,MODIS,95,6.2,286.6,28.3,N,2,2011,1
19.4015,-155.2728,314.0,1.4,1.2,2011-07-10,824,Terra,MODIS,88,6.2,286.2,22.7,N,2,2011,1
19.4118,-155.2748,306.0,1.4,1.2,2011-07-10,824,Terra,MODIS,67,6.2,286.2,14.4,N,2,2011,1
19.4044,-155.2779,352.1,1.0,1.0,2011-07-10,2341,Aqua,MODIS,96,6.2,309.4,57.4,D,2,2011,1
19.4052,-155.2787,309.2,1.4,1.2,2011-07-13,854,Terra,MODIS,77,6.2,286.4,18.3,N,2,2011,1
19.4044,-155.2808,364.5,1.0,1.0,2011-07-13,2105,Terra,MODIS,100,6.2,309.2,87.9,D,2,2011,1
19.4029,-155.2757,305.4,1.4,1.2,2011-07-14,1223,Aqua,MODIS,64,6.2,286.2,14.5,N,2,2011,1
19.4071,-155.2733,347.4,1.1,1.1,2011-07-15,2053,Terra,MODIS,93,6.2,310.5,52.8,D,2,2011,1
19.4085,-155.284,356.5,1.1,1.1,2011-07-15,2053,Terra,MODIS,98,6.2,312.5,74.3,D,2,2011,1
19.3994,-155.2861,340.3,1.4,1.2,2011-07-16,0,Aqua,MODIS,90,6.2,312.0,44.4,D,2,2011,1
19.4058,-155.2756,326.7,1.0,1.0,2011-07-16,1211,Aqua,MODIS,100,6.2,290.3,27.6,N,2,2011,1
19.4072,-155.2851,320.2,1.0,1.0,2011-07-16,1211,Aqua,MODIS,100,6.2,288.0,20.6,N,2,2011,1
19.4073,-155.2799,339.4,1.1,1.1,2011-07-17,830,Terra,MODIS,100,6.2,290.8,52.9,N,2,2011,1
19.4015,-155.2834,343.8,1.1,1.1,2011-07-17,830,Terra,MODIS,100,6.2,290.2,62.1,N,2,2011,1
19.4031,-155.2728,317.7,1.1,1.1,2011-07-17,830,Terra,MODIS,96,6.2,288.0,20.7,N,2,2011,1
19.4057,-155.2903,315.4,1.1,1.1,2011-07-17,830,Terra,MODIS,91,6.2,287.9,18.1,N,0,2011,1
19.4046,-155.2855,337.2,1.8,1.3,2011-07-17,2041,Terra,MODIS,88,6.2,306.4,66.1,D,0,2011,1
19.4113,-155.2794,304.7,1.1,1.1,2011-07-18,1158,Aqua,MODIS,61,6.2,285.6,10.1,N,2,2011,1
19.4027,-155.2903,321.0,1.8,1.3,2011-07-19,818,Terra,MODIS,100,6.2,286.3,47.9,N,0,2011,1
19.4055,-155.2742,322.6,1.7,1.3,2011-07-19,818,Terra,MODIS,100,6.2,286.5,51.4,N,2,2011,1
19.4049,-155.2832,368.7,1.1,1.1,2011-07-19,2335,Aqua,MODIS,100,6.2,302.7,123.8,D,2,2011,1
19.4,-155.2782,305.6,1.8,1.3,2011-07-20,900,Terra,MODIS,33,6.2,286.4,19.5,N,2,2011,1
19.4117,-155.2796,305.7,1.8,1.3,2011-07-20,900,Terra,MODIS,35,6.2,286.3,19.9,N,2,2011,1
19.4104,-155.2765,341.0,1.7,1.3,2011-07-20,1146,Aqua,MODIS,100,6.2,287.7,107.8,N,2,2011,1
19.4068,-155.2802,330.6,1.1,1.1,2011-07-22,848,Terra,MODIS,100,6.2,287.6,39.0,N,2,2011,1
19.4054,-155.2911,309.6,1.1,1.1,2011-07-22,848,Terra,MODIS,78,6.2,285.4,14.1,N,0,2011,1
19.4037,-155.2769,366.0,1.0,1.0,2011-07-22,2059,Terra,MODIS,100,6.2,308.0,94.0,D,2,2011,1
19.405,-155.2864,353.4,1.0,1.0,2011-07-22,2059,Terra,MODIS,96,6.2,310.2,58.1,D,0,2011,1
19.4098,-155.2815,357.6,1.1,1.1,2011-07-23,1217,Aqua,MODIS,100,6.2,285.5,100.8,N,2,2011,1
19.4081,-155.2708,334.3,1.1,1.1,2011-07-23,1217,Aqua,MODIS,100,6.2,283.5,45.7,N,2,2011,1
19.4054,-155.28,337.0,1.0,1.0,2011-07-24,836,Terra,MODIS,100,6.2,285.0,42.1,N,2,2011,1
19.404,-155.2895,314.9,1.0,1.0,2011-07-24,836,Terra,MODIS,90,6.2,284.2,16.2,N,2,2011,1
19.4015,-155.2814,341.8,1.4,1.2,2011-07-24,2047,Terra,MODIS,86,6.2,284.8,67.1,D,2,2011,1
19.4035,-155.2836,337.7,1.0,1.0,2011-07-25,1205,Aqua,MODIS,100,6.2,286.8,43.1,N,2,2011,1
19.4021,-155.2741,337.1,1.0,1.0,2011-07-25,1205,Aqua,MODIS,100,6.2,286.3,42.1,N,2,2011,1
19.4111,-155.2727,348.1,1.0,1.0,2011-07-25,1205,Aqua,MODIS,100,6.2,287.4,62.0,N,2,2011,1
19.4125,-155.2822,355.0,1.0,1.0,2011-07-25,1205,Aqua,MODIS,100,6.2,288.9,77.6,N,2,2011,1
19.4013,-155.2914,320.4,1.4,1.2,2011-07-26,824,Terra,MODIS,100,6.2,286.7,32.1,N,0,2011,1
19.4034,-155.2787,352.8,1.4,1.2,2011-07-26,824,Terra,MODIS,100,6.2,289.5,112.2,N,2,2011,1
19.4091,-155.2874,319.7,1.4,1.2,2011-07-27,1152,Aqua,MODIS,99,6.2,285.4,31.8,N,2,2011,1
19.4074,-155.2746,353.3,1.4,1.2,2011-07-27,1152,Aqua,MODIS,100,6.2,289.1,114.3,N,2,2011,1
19.4036,-155.28,341.6,1.4,1.2,2011-07-27,2117,Terra,MODIS,88,6.2,312.6,50.9,D,2,2011,1
19.3999,-155.2779,306.9,2.3,1.5,2011-07-28,811,Terra,MODIS,50,6.2,285.8,29.4,N,2,2011,1
19.4107,-155.2854,306.2,2.3,1.5,2011-07-28,811,Terra,MODIS,43,6.2,285.7,30.2,N,2,2011,1
19.4092,-155.284,303.2,1.4,1.2,2011-07-29,854,Terra,MODIS,54,6.2,281.6,13.0,N,2,2011,1
19.4114,-155.2876,311.5,2.3,1.5,2011-07-29,1140,Aqua,MODIS,75,6.2,285.2,44.2,N,2,2011,1
19.4092,-155.2665,323.2,2.3,1.5,2011-07-29,1140,Aqua,MODIS,100,6.2,285.6,78.5,N,2,2011,1
19.4127,-155.2737,324.0,2.3,1.5,2011-07-29,1140,Aqua,MODIS,100,6.2,286.1,80.8,N,0,2011,1
19.4023,-155.2738,301.8,1.4,1.2,2011-07-30,1223,Aqua,MODIS,45,6.2,287.3,10.2,N,2,2011,1
19.4031,-155.2819,320.6,1.0,1.0,2011-07-31,842,Terra,MODIS,100,6.2,287.7,20.5,N,2,2011,1
19.4091,-155.2855,326.3,1.1,1.1,2011-07-31,2053,Terra,MODIS,59,6.2,297.4,17.1,D,2,2011,1
19.4077,-155.2749,331.6,1.1,1.1,2011-07-31,2053,Terra,MODIS,76,6.2,301.8,27.4,D,2,2011,1
19.409,-155.2841,301.8,1.0,1.0,2011-08-01,1211,Aqua,MODIS,44,6.2,285.4,7.0,N,2,2011,1
19.4076,-155.2745,310.3,1.0,1.0,2011-08-01,1211,Aqua,MODIS,80,6.2,285.0,12.6,N,2,2011,1
19.4069,-155.2817,348.6,1.7,1.3,2011-08-02,2041,Terra,MODIS,94,6.2,305.9,116.7,D,2,2011,1
19.4033,-155.2862,320.0,1.8,1.3,2011-08-05,900,Terra,MODIS,100,6.2,286.4,46.9,N,2,2011,1
19.4039,-155.2836,321.3,1.1,1.1,2011-08-08,1217,Aqua,MODIS,100,6.2,287.8,25.5,N,2,2011,1
19.4022,-155.2729,314.5,1.1,1.1,2011-08-08,1217,Aqua,MODIS,89,6.2,287.6,17.9,N,2,2011,1
19.407,-155.2764,332.3,1.1,1.1,2011-08-08,1217,Aqua,MODIS,100,6.2,288.8,41.0,N,2,2011,1
19.4087,-155.2872,305.8,1.1,1.1,2011-08-08,1217,Aqua,MODIS,66,6.2,287.4,10.2,N,0,2011,1
19.4094,-155.2827,300.7,1.0,1.0,2011-08-09,836,Terra,MODIS,32,6.2,288.2,5.2,N,2,2011,1
19.4005,-155.2812,301.1,1.0,1.0,2011-08-09,836,Terra,MODIS,38,6.2,287.8,5.4,N,2,2011,1
19.411,-155.2774,300.9,1.0,1.0,2011-08-10,1204,Aqua,MODIS,36,6.2,286.0,6.1,N,2,2011,1
19.4056,-155.2776,324.2,1.1,1.1,2011-08-19,1158,Aqua,MODIS,100,6.2,287.1,29.4,N,2,2011,1
19.4066,-155.2757,317.4,1.1,1.1,2011-08-23,848,Terra,MODIS,95,6.2,289.3,19.8,N,2,2011,1
19.4052,-155.2865,328.2,1.1,1.1,2011-08-23,848,Terra,MODIS,100,6.2,290.2,33.6,N,0,2011,1
19.4089,-155.2767,316.2,1.1,1.1,2011-08-24,1217,Aqua,MODIS,93,6.2,288.7,20.0,N,2,2011,1
19.402,-155.2875,326.2,1.0,1.0,2011-08-25,836,Terra,MODIS,100,6.2,288.9,26.3,N,2,2011,1
19.4034,-155.278,343.8,1.0,1.0,2011-08-25,836,Terra,MODIS,100,6.2,289.7,52.6,N,2,2011,1
19.3974,-155.2867,341.4,1.1,1.1,2011-08-25,2353,Aqua,MODIS,90,6.2,313.9,30.5,D,0,2011,1
19.4042,-155.2701,303.5,1.0,1.0,2011-08-26,1204,Aqua,MODIS,55,6.2,286.8,7.3,N,2,2011,1
19.4056,-155.2797,349.6,1.0,1.0,2011-08-26,1204,Aqua,MODIS,100,6.2,289.5,64.6,N,2,2011,1
19.4095,-155.2801,320.5,1.4,1.2,2011-08-27,823,Terra,MODIS,100,6.2,288.2,31.3,N,2,2011,1
19.4011,-155.2859,315.8,1.4,1.2,2011-08-27,823,Terra,MODIS,92,6.2,287.9,24.7,N,2,2011,1
19.4032,-155.2731,307.5,1.4,1.2,2011-08-27,823,Terra,MODIS,72,6.2,287.5,14.8,N,2,2011,1
19.3998,-155.281,361.9,1.0,1.0,2011-08-27,2341,Aqua,MODIS,100,6.2,315.8,76.1,D,2,2011,1
19.4059,-155.2776,317.0,1.4,1.2,2011-08-28,1152,Aqua,MODIS,94,6.2,284.5,28.0,N,2,2011,1
19.4025,-155.2835,304.4,1.4,1.2,2011-08-30,854,Terra,MODIS,60,6.2,286.9,12.2,N,2,2011,1
19.4069,-155.2845,332.2,1.0,1.0,2011-09-01,842,Terra,MODIS,100,6.2,289.4,34.2,N,2,2011,1
19.4082,-155.275,307.7,1.0,1.0,2011-09-01,842,Terra,MODIS,72,6.2,287.6,9.7,N,2,2011,1
19.4032,-155.2733,334.4,1.1,1.1,2011-09-01,2053,Terra,MODIS,68,6.2,306.8,27.1,D,2,2011,1
19.4047,-155.284,345.6,1.1,1.1,2011-09-01,2053,Terra,MODIS,92,6.2,309.6,46.3,D,0,2011,1
19.4087,-155.2765,320.9,1.0,1.0,2011-09-02,1210,Aqua,MODIS,100,6.2,286.7,22.0,N,2,2011,1
19.4026,-155.2841,328.4,1.1,1.1,2011-09-03,830,Terra,MODIS,100,6.2,288.5,34.7,N,2,2011,1
19.4042,-155.2734,306.2,1.1,1.1,2011-09-03,830,Terra,MODIS,42,6.2,286.9,10.5,N,2,2011,1
19.4026,-155.2855,320.6,1.0,1.0,2011-09-03,2347,Aqua,MODIS,54,6.2,289.0,14.5,D,2,2011,1
19.4064,-155.2769,332.9,1.1,1.1,2011-09-04,1158,Aqua,MODIS,100,6.2,288.3,42.7,N,2,2011,1
19.4113,-155.2704,317.3,1.1,1.1,2011-09-04,1158,Aqua,MODIS,95,6.2,285.9,21.0,N,2,2011,1
19.4127,-155.281,330.6,1.1,1.1,2011-09-04,1158,Aqua,MODIS,100,6.2,287.3,38.3,N,0,2011,1
19.4019,-155.2787,340.4,1.0,1.0,2011-09-08,2059,Terra,MODIS,89,6.2,307.1,34.3,D,2,2011,1
19.407,-155.278,338.8,1.1,1.1,2011-09-09,1217,Aqua,MODIS,100,6.2,287.9,53.8,N,2,2011,1
19.4083,-155.2891,324.1,1.0,1.0,2011-09-10,836,Terra,MODIS,100,6.2,286.4,24.4,N,0,2011,1
19.3994,-155.2876,307.0,1.0,1.0,2011-09-10,836,Terra,MODIS,70,6.2,285.8,9.6,N,0,2011,1
19.4097,-155.2796,349.5,1.0,1.0,2011-09-10,836,Terra,MODIS,100,6.2,287.6,64.5,N,2,2011,1
19.4008,-155.2781,322.8,1.0,1.0,2011-09-10,836,Terra,MODIS,100,6.2,287.2,22.9,N,2,2011,1
19.4067,-155.2743,308.2,1.0,1.0,2011-09-11,1204,Aqua,MODIS,74,6.2,285.9,10.9,N,2,2011,1
19.4081,-155.2838,302.7,1.0,1.0,2011-09-11,1204,Aqua,MODIS,50,6.2,285.6,7.5,N,2,2011,1
19.4118,-155.2786,303.9,1.4,1.2,2011-09-12,823,Terra,MODIS,58,6.2,286.7,12.2,N,2,2011,1
19.4015,-155.2766,324.9,1.4,1.2,2011-09-12,823,Terra,MODIS,100,6.2,286.8,39.3,N,2,2011,1
19.3994,-155.2894,312.9,1.4,1.2,2011-09-12,823,Terra,MODIS,86,6.2,286.1,21.4,N,0,2011,1
19.4088,-155.2739,352.1,1.4,1.2,2011-09-13,1152,Aqua,MODIS,100,6.2,289.1,109.5,N,2,2011,1
19.4104,-155.2867,321.0,1.4,1.2,2011-09-13,1152,Aqua,MODIS,100,6.2,286.6,33.3,N,2,2011,1
19.4078,-155.2815,319.9,2.3,1.5,2011-09-14,811,Terra,MODIS,99,6.2,285.7,68.7,N,2,2011,1
19.4053,-155.2874,315.9,2.3,1.5,2011-09-14,811,Terra,MODIS,90,6.2,285.8,57.1,N,0,2011,1
19.4028,-155.2839,315.8,1.4,1.2,2011-09-15,854,Terra,MODIS,92,6.2,286.2,25.3,N,2,2011,1
19.4106,-155.2781,300.0,1.4,1.2,2011-09-15,854,Terra,MODIS,10,6.2,286.5,8.6,N,2,2011,1
19.4112,-155.2704,321.1,2.3,1.5,2011-09-15,1140,Aqua,MODIS,100,6.2,285.7,72.6,N,2,2011,1
19.4026,-155.2792,319.1,1.4,1.2,2011-09-16,1223,Aqua,MODIS,98,6.2,285.8,30.7,N,2,2011,1
19.4089,-155.2724,319.0,1.4,1.2,2011-09-16,1223,Aqua,MODIS,98,6.2,286.2,30.5,N,2,2011,1
19.413,-155.2773,305.2,1.4,1.2,2011-09-16,1223,Aqua,MODIS,63,6.2,286.1,14.0,N,0,2011,1
19.4111,-155.2856,310.1,1.4,1.2,2011-09-16,1223,Aqua,MODIS,79,6.2,286.0,18.6,N,2,2011,1
19.4085,-155.2882,320.1,1.0,1.0,2011-09-17,842,Terra,MODIS,100,6.2,286.7,20.1,N,0,2011,1
19.3995,-155.2868,306.2,1.0,1.0,2011-09-17,842,Terra,MODIS,67,6.2,286.6,9.2,N,2,2011,1
19.4098,-155.2786,325.1,1.0,1.0,2011-09-17,842,Terra,MODIS,100,6.2,287.1,25.4,N,2,2011,1
19.4008,-155.2773,313.3,1.0,1.0,2011-09-17,842,Terra,MODIS,87,6.2,287.1,14.4,N,2,2011,1
19.4071,-155.2729,339.8,1.1,1.1,2011-09-17,2053,Terra,MODIS,90,6.2,306.1,41.0,D,2,2011,1
19.4085,-155.2836,349.6,1.1,1.1,2011-09-17,2053,Terra,MODIS,95,6.2,306.5,62.0,D,2,2011,1
19.3993,-155.2849,323.0,1.4,1.2,2011-09-18,0,Aqua,MODIS,48,6.2,305.3,13.9,D,2,2011,1
19.4038,-155.2825,334.1,1.1,1.1,2011-09-19,829,Terra,MODIS,100,6.2,287.6,44.4,N,2,2011,1
19.4071,-155.2805,340.1,1.0,1.0,2011-09-19,2347,Aqua,MODIS,89,6.2,311.9,30.5,D,2,2011,1
19.3981,-155.2792,344.4,1.0,1.0,2011-09-19,2347,Aqua,MODIS,92,6.2,311.7,37.2,D,2,2011,1
19.3968,-155.2888,326.5,1.0,1.0,2011-09-19,2347,Aqua,MODIS,34,6.2,308.5,8.9,D,0,2011,1
19.4058,-155.2901,329.4,1.0,1.0,2011-09-19,2347,Aqua,MODIS,71,6.2,310.7,13.6,D,0,2011,1
19.4102,-155.2727,350.1,1.1,1.1,2011-09-20,1158,Aqua,MODIS,100,6.2,288.8,76.8,N,2,2011,1
19.4116,-155.2833,346.5,1.1,1.1,2011-09-20,1158,Aqua,MODIS,100,6.2,288.4,68.4,N,2,2011,1
19.4104,-155.28,305.5,1.8,1.3,2011-09-21,817,Terra,MODIS,31,6.2,286.0,18.7,N,2,2011,1
19.4005,-155.2775,350.8,1.1,1.1,2011-09-21,2335,Aqua,MODIS,96,6.2,291.7,69.5,D,2,2011,1
